Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),TRSP(%),TFPS(Hz),RRSP(%),TPWR(dBm),Ptch(rad),Roll(rad),Yaw(rad),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,VSpd(m/s),RxBt(V),Curr(A),Capa(mAh),Bat%(%),FM,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,EX3,EX4,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2023-03-22,14:05:24.300,87,0,100,0,1,19,10,90,100,6,36,20,41,10,0.13,0.06,-1.29,44.328985 -71.636266,43.1,28.65,734,18,1.3,16.1,13.7,1130,85,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:05:25.300,84,0,100,0,0,19,10,89,100,10,37,20,45,10,0.13,-0.05,-1.32,44.329037 -71.636448,43.3,28.36,736,18,1.5,16.1,13.4,1134,85,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:05:26.300,87,0,100,0,1,19,10,90,100,8,36,20,41,10,0.10,-0.05,-1.32,44.329088 -71.636629,42.7,28.39,737,18,0.9,16.1,11.5,1138,85,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:05:27.300,85,0,100,0,1,19,10,91,100,7,34,20,44,10,0.06,0.00,-1.36,44.329135 -71.636810,42.7,28.12,738,18,0.6,16.1,9.8,1141,85,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:05:28.300,86,0,100,0,1,19,10,90,100,9,36,20,42,10,0.07,-0.01,-1.27,44.329182 -71.636995,43.8,28.59,738,18,0.3,16.1,10.1,1143,85,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:05:29.300,85,0,100,0,1,19,10,89,100,9,37,20,44,10,0.11,-0.03,-1.24,44.329231 -71.637184,44.4,28.94,739,18,0.2,16.1,11.4,1147,85,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:05:30.300,87,0,100,0,1,19,10,90,100,9,36,20,41,10,0.12,0.00,-1.29,44.329277 -71.637375,44.9,28.54,739,18,0.7,16.0,13.3,1150,85,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:05:31.300,84,0,100,0,1,19,10,89,100,9,37,20,45,10,0.13,0.04,-1.27,44.329325 -71.637570,45.5,28.74,740,18,1.2,16.0,13.9,1154,85,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:05:32.300,85,0,100,0,1,19,10,88,100,10,39,20,44,10,0.14,-0.02,-1.27,44.329377 -71.637763,45.4,28.68,741,18,1.3,16.0,13.2,1158,85,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:05:33.300,84,0,100,0,1,19,10,87,100,10,37,20,44,10,0.12,-0.01,-1.26,44.329428 -71.637953,44.6,28.75,742,18,0.7,16.1,11.8,1161,85,"AUTO",-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:05:34.300,86,0,100,0,1,19,10,90,100,8,36,20,42,10,0.10,0.01,-1.29,44.329479 -71.638141,44.3,28.58,743,18,0.3,16.1,11.4,1164,85,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:05:35.300,85,0,100,0,1,19,10,89,100,9,37,20,44,10,0.10,-0.02,-1.31,44.329531 -71.638329,45.0,28.62,743,18,0.6,16.0,12.4,1168,85,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:05:36.300,86,0,100,0,1,19,10,90,100,9,36,20,42,10,0.12,-0.04,-1.32,44.329582 -71.638523,45.7,28.27,744,18,0.6,16.0,13.5,1171,85,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:05:37.300,86,0,100,0,1,19,10,90,100,9,36,20,42,10,0.12,0.00,-1.33,44.329632 -71.638718,45.8,28.52,745,18,1.0,16.0,13.3,1175,85,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:05:38.300,87,0,100,0,1,19,10,91,100,9,34,20,41,10,0.13,-0.03,-1.37,44.329680 -71.638912,44.9,28.00,746,18,0.8,16.0,12.3,1179,85,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:05:39.300,86,0,100,0,1,19,10,91,100,9,34,20,44,10,0.12,-0.02,-1.37,44.329727 -71.639101,43.8,28.11,747,18,0.7,16.0,11.9,1182,85,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:05:40.300,87,0,100,0,1,19,10,92,100,6,33,20,41,10,0.12,0.00,-1.42,44.329772 -71.639285,42.9,27.82,747,18,-0.5,16.0,11.5,1185,85,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:05:41.300,87,0,100,0,1,19,10,92,100,6,33,20,41,10,0.11,0.00,-1.37,44.329819 -71.639469,43.6,28.12,747,18,0.0,16.0,13.8,1189,85,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:05:42.300,87,0,100,0,1,19,10,91,100,8,34,20,41,10,0.14,-0.05,-1.38,44.329869 -71.639658,45.1,27.86,747,18,0.4,15.9,17.5,1193,85,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:05:43.300,85,0,100,0,1,19,10,90,100,8,36,20,44,10,0.15,-0.03,-1.33,44.329918 -71.639855,46.0,28.07,748,18,1.7,15.9,19.7,1198,85,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:05:44.300,85,0,100,0,1,19,10,89,100,9,37,20,44,10,0.16,0.00,-1.25,44.329968 -71.640054,46.9,28.66,750,18,1.1,15.9,19.0,1204,84,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:05:45.300,86,0,100,0,1,19,10,89,100,9,37,20,42,10,0.18,0.00,-1.30,44.330019 -71.640254,46.7,28.45,751,18,0.5,15.9,17.0,1209,84,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:05:46.300,85,0,100,0,1,19,10,88,100,10,37,20,44,10,0.18,-0.01,-1.36,44.330070 -71.640449,45.5,28.21,751,18,1.3,15.9,16.6,1213,84,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:05:47.300,86,0,100,0,1,19,10,90,100,8,36,20,42,10,0.16,-0.05,-1.37,44.330121 -71.640638,44.4,28.12,753,18,1.3,15.9,16.2,1218,84,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:05:48.300,86,0,100,0,1,19,10,89,100,9,37,20,42,10,0.14,-0.03,-1.35,44.330169 -71.640825,43.5,28.23,754,18,0.9,16.0,14.6,1222,84,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:05:49.300,83,0,100,0,1,19,10,90,100,8,36,20,47,10,0.12,-0.03,-1.35,44.330216 -71.641010,43.4,28.15,754,18,0.4,16.0,13.9,1226,84,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:05:50.300,86,0,100,0,1,19,10,90,100,9,36,20,42,10,0.15,0.03,-1.36,44.330262 -71.641195,43.3,28.40,755,18,0.5,16.0,14.4,1230,84,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:05:51.300,86,0,100,0,1,19,10,90,100,9,36,20,42,10,0.13,0.00,-1.31,44.330311 -71.641379,43.1,28.44,756,18,1.3,16.0,15.1,1234,84,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:05:52.300,87,0,100,0,1,19,10,90,100,9,36,20,39,10,0.12,0.00,-1.33,44.330361 -71.641564,43.6,28.32,757,18,1.5,16.0,14.5,1239,84,"AUTO",-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:05:53.300,87,0,100,0,1,19,10,88,100,60,39,20,41,10,0.12,-0.01,-1.33,44.330412 -71.641747,43.2,28.61,758,18,1.1,16.0,12.5,1242,84,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:05:54.300,85,0,100,0,1,19,10,91,100,7,34,20,44,10,0.11,-0.06,-1.31,44.330460 -71.641927,41.8,28.52,760,18,1.1,16.0,10.5,1245,84,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:05:55.300,87,0,100,0,1,19,10,92,100,7,33,20,41,10,0.08,-0.02,-1.36,44.330500 -71.642101,40.0,28.25,761,18,1.2,16.0,9.0,1248,84,"AUTO",-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:05:56.300,87,0,100,0,1,19,10,93,100,6,31,20,41,10,0.05,0.02,-1.31,44.330537 -71.642270,38.8,28.48,761,18,0.0,16.0,9.0,1248,84,"AUTO",-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:05:57.300,86,0,100,0,1,19,10,92,94,8,33,20,42,10,0.02,0.03,-1.24,44.330576 -71.642439,39.5,28.81,761,18,0.0,16.1,7.6,1252,84,"AUTO",-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:05:58.300,86,0,100,0,1,19,10,91,100,8,34,20,42,10,0.07,0.00,-1.28,44.330619 -71.642612,40.8,28.69,762,18,1.1,16.1,9.0,1255,84,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:05:59.300,87,0,100,0,1,19,10,90,100,4,34,20,41,10,0.07,0.01,-1.33,44.330662 -71.642787,40.8,28.35,763,18,1.5,16.1,8.6,1257,84,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:06:00.300,83,0,100,0,1,19,10,90,100,9,36,20,47,10,0.03,0.01,-1.32,44.330706 -71.642961,40.3,28.49,765,18,2.0,16.1,6.7,1259,84,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:06:01.300,88,0,100,0,1,19,10,92,100,7,33,20,39,10,0.02,-0.15,-1.25,44.330750 -71.643128,38.5,28.30,767,18,0.2,16.1,3.6,1261,84,"AUTO",-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:06:02.300,87,0,100,0,1,19,10,92,100,6,33,20,41,10,0.00,0.08,-1.29,44.330787 -71.643287,37.0,28.81,766,18,-0.8,16.2,3.3,1261,84,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:06:03.300,88,0,100,0,0,19,10,92,100,8,33,20,39,10,0.00,0.04,-1.27,44.330827 -71.643444,37.1,28.72,765,18,-1.5,16.1,4.1,1262,84,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:06:04.300,81,0,94,0,1,19,10,91,100,8,34,20,50,10,0.04,-0.03,-1.22,44.330872 -71.643606,39.4,29.06,764,18,-0.2,16.1,7.6,1264,84,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:06:05.300,87,0,100,0,0,19,10,91,100,8,36,20,41,10,0.09,0.02,-1.22,44.330919 -71.643780,41.1,28.91,765,18,1.5,16.0,10.9,1267,84,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:06:06.300,89,0,100,0,0,19,10,92,94,5,33,20,37,10,0.11,0.02,-1.20,44.330969 -71.643959,42.3,29.03,766,18,2.1,16.0,10.9,1270,84,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:06:07.300,86,0,100,0,1,19,10,91,100,9,34,20,42,10,0.07,-0.04,-1.18,44.331020 -71.644135,41.4,29.34,768,18,1.7,16.1,7.4,1272,84,"AUTO",-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:06:08.300,88,0,100,0,1,19,10,93,100,6,31,20,39,10,0.02,-0.09,-1.14,44.331067 -71.644306,40.3,29.34,770,18,1.8,16.1,5.1,1274,84,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:06:09.300,88,0,100,0,1,19,10,93,100,5,31,20,39,10,-0.01,-0.01,-1.18,44.331107 -71.644478,39.8,29.11,772,18,2.0,16.2,3.8,1275,84,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:06:10.300,81,0,94,0,1,19,10,94,100,5,29,20,50,10,-0.07,-0.04,-1.09,44.331146 -71.644648,38.8,29.50,773,18,0.5,16.2,2.3,1276,84,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:06:11.300,87,0,100,0,1,19,10,94,100,5,29,20,41,10,-0.09,0.06,-1.06,44.331183 -71.644815,38.6,29.84,773,18,-0.6,16.2,1.9,1277,84,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:06:12.300,87,0,100,0,1,19,10,94,100,6,29,20,41,10,-0.09,-0.01,-1.04,44.331224 -71.644981,38.9,29.98,772,18,-0.4,16.2,2.3,1277,84,"AUTO",-2,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1479,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:06:13.300,86,0,100,0,1,19,10,93,100,6,31,20,42,10,-0.06,0.01,-1.08,44.331268 -71.645152,40.4,29.79,772,18,0.1,16.2,2.9,1278,84,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2023-03-22,14:06:14.300,85,0,100,0,1,19,10,91,94,8,34,20,44,10,-0.03,-0.01,-1.09,44.331313 -71.645326,41.1,29.65,772,18,0.2,16.2,2.9,1278,84,"AUTO",-4,1,-1024,5,-1024,-1024,0,0,0,0,0,1024,1024,-1,1,-1,-1,-1,-1,0,-1,0x0000000000000001,1479,1480,886,1478,2012,988,988,1705,988,988,2012,988,1500,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
